X	Y	Species	Type	Diam	Height
7.74214414881862	32.2893882025382	PINE	Adult	44.8816939519145	0
13.4937540647588	29.8496193196042	PINE	Adult	28.3295798703574	0
29.5318158392547	36.4613311276189	PINE	Adult	22.6000019190491	0
28.8676765727068	38.3648746545077	PINE	Adult	32.4676083907466	0
49.0421156406446	34.2203149737325	PINE	Adult	28.6478897565412	0
63.1498014742901	34.4128323278273	PINE	Snag	37.5605665696873	0
63.1738001321282	31.853112460929	PINE	Snag	41.3802852038928	0
100.964859120526	1.57797158893663	PINE	Adult	37.8788764558711	0
96.9083077119212	5.10004081809893	PINE	Snag	30.2394391874601	0
96.7725585367516	9.21958850254305	PINE	Adult	31.5126787321953	0
92.3452386889112	7.62971689720871	PINE	Adult	30.2394391874601	0
90.8834001750147	7.87842546543106	SOAU	Adult	5.09295817894065	0
92.2993266224657	8.96582022472285	PINE	Adult	24.8281711223357	0
92.4947942798754	8.18340778030688	QURA	Adult	8.91267681314614	0
95.5958960226417	9.79701281304006	PINE	Snag	27.0563403256222	0
93.3203355717196	11.3955644814414	PINE	Adult	28.3295798703574	0
90.747532365036	15.8925471336115	PINE	Adult	22.2816920328653	0
88.5478714089477	13.9289914907422	SOAU	Adult	4.77464829275686	0
87.3972130621405	12.0579358889372	PINE	Adult	28.0112699841736	0
83.4684536199711	11.0155165441101	PINE	Adult	36.2873270249521	0
84.7228790852751	10.8817915191175	PINE	Adult	29.2845095289087	0
86.4141484098873	7.84713803662453	PINE	Adult	35.9690171387684	0
82.0327333673049	4.92117197508924	SOAU	Adult	4.77464829275686	0
81.4104973596404	5.2661293837009	PINE	Adult	32.1492985045629	0
79.9645866923602	6.40474382863613	PINE	Adult	30.2394391874601	0
78.3051773983389	11.2192049429286	PINE	Adult	36.2873270249521	0
74.5656841042	16.8498136516428	PINE	Adult	34.3774677078494	0
73.6962157410962	15.0850012898445	PINE	Adult	25.1464810085195	0
72.3143562136756	8.09950723190559	PINE	Adult	37.2422566835035	0
68.5551681525249	4.82859419239685	PINE	Adult	37.2422566835035	0
69.6002997183459	0.804040079237893	PINE	Adult	42.3352148624442	0
61.8184273953593	2.94626954960404	PINE	Adult	28.6478897565412	0
64.7021740399869	4.11865328799468	PINE	Adult	24.5098612361519	0
64.5804941227907	5.12229293852579	PINE	Adult	44.8816939519145	0
62.7317122834866	7.15831234672805	PINE	Adult	37.2422566835035	0
51.7890825182185	0.455263010400813	PINE	Adult	45.8366236104659	0
50.6921820648349	1.58763715153327	PINE	Adult	33.422538049298	0
49.7048239526412	8.83809242281131	PINE	Adult	48.70141258612	0
47.8101489814071	12.2102210650919	PINE	Adult	53.157750992693	0
45.1039371262668	9.25429209152935	PINE	Adult	37.2422566835035	0
47.2275700962855	22.5690873273415	PINE	Adult	31.8309886183791	0
46.8127490538391	22.799061774509	PINE	Adult	37.2422566835035	0
39.6910806314481	22.815308465506	PINE	Snag	26.7380304394384	0
41.0967992055812	35.0302219528239	PINE	Adult	36.6056369111359	0
43.21878899687	32.6554816671996	PINE	Adult	28.6478897565412	0
47.662127733558	31.2406392409466	PINE	Adult	33.1042281631142	0
52.3746195552885	33.1591866035014	PINE	Adult	33.1042281631142	0
52.6677633189902	33.9328525635065	PINE	Adult	26.4197205532546	0
52.1710990969805	37.3912232696312	PINE	Adult	26.7380304394384	0
42.7758244327197	43.0118488526205	PINE	Adult	27.374650211806	0
41.7826829108817	42.139444270113	QURA	Adult	11.1408460164327	0
58.1042439911107	33.3904259485425	PINE	Adult	36.9239467973197	0
57.1129975546355	36.5238301834324	PINE	Adult	28.3295798703574	0
71.693242104855	39.7122947740136	PINE	Adult	34.3774677078494	0
73.3983220699665	41.3508756377269	PINE	Adult	29.2845095289087	0
71.4380427062351	37.1575728129246	PINE	Adult	61.4338080334716	0
66.8553115374816	30.7857457151404	PINE	Adult	29.9211293012763	0
70.5488795687197	26.491234782734	PINE	Adult	45.5183137242821	0
69.6156915495885	21.1668122163974	QURO	Adult	12.095775674984	0
75.5207697942315	23.397853358998	PINE	Adult	34.3774677078494	0
75.2853714868761	25.8500835093437	PINE	Adult	40.4253555453414	0
80.0055915170597	36.0027554761036	PINE	Adult	35.9690171387684	0
81.7105539853947	41.5359129674034	PINE	Adult	36.2873270249521	0
88.3177106059156	40.0823774600285	PINE	Adult	35.3323973664008	0
84.2433988772464	38.7087425584323	PINE	Adult	30.2394391874601	0
82.8633159783858	39.6236312651308	PINE	Adult	35.6507072525846	0
82.4267107189808	34.7354126734426	PINE	Adult	36.9239467973197	0
92.2664783963046	38.3426050743437	PINE	Adult	31.8309886183791	0
95.8861528166017	37.7214598685387	PINE	Adult	39.47042588679	0
98.3671224033969	35.8966862946982	PINE	Adult	33.1042281631142	0
101.821189534021	37.7265252598445	PINE	Adult	34.0591578216656	0
102.192088187221	38.9438963794382	PINE	Adult	32.1492985045629	0
100.578583469382	42.4222469851957	PINE	Adult	32.1492985045629	0
110.20151119095	30.0099747345084	SOAU	Adult	6.36619772367581	0
110.751954974337	29.555031903612	PINE	Adult	34.0591578216656	0
110.979270031959	30.5524258007063	PINE	Adult	29.6028194150925	0
114.579049340951	28.8189154101419	PINE	Adult	26.1014106670708	0
118.103059815025	26.752942835039	PINE	Adult	36.6056369111359	0
116.427843228776	26.7829148694291	PINE	Adult	21.0084524881302	0
117.710128215971	28.2065278853988	SOAU	Adult	7.63943726841098	0
117.181575971481	29.8850863430998	SOAU	Adult	7.0028174960434	0
115.711639703921	33.5834101114306	PINE	Adult	27.374650211806	0
113.653446963617	35.6231575814309	PINE	Adult	26.1014106670708	0
113.731068223191	39.9614338285173	PINE	Adult	31.5126787321953	0
118.858492696098	37.7554997983389	PINE	Adult	35.9690171387684	0
117.448550444919	37.0018112869002	PINE	Adult	32.7859182769304	0
37.3322130773013	4.16360022273147	PINE	Adult	31.5126787321953	0
18.8124823720646	34.427841495024	PINE	Adult	42.653524748628	0
14.0121168241312	39.2985832192353	PINE	Adult	21.0084524881302	0
11.5890235584156	40.4547208098229	PINE	Adult	54.4309905374282	0
4.55716301044595	37.6875705317943	PINE	Adult	35.9690171387684	0
0.303315001139708	37.9863211075426	PINE	Adult	33.422538049298	0
67.5211414735168	40.6771668182337	PINE	Adult	49.6563422446713	0
66.3405068725551	41.0321222668281	ILAQ	Adult	6.36619772367581	0
103.749728153685	36.2454602661892	PINE	Snag	29.6028194150925	0
108.069401396839	35.7230714278412	PINE	Snag	24.8281711223357	0
115.765945471721	21.0085373276379	PINE	Adult	25.4647908947033	0
113.320787613266	24.8355836893898	PINE	Adult	38.1971863420549	0
110.610501723357	25.551718177041	PINE	Adult	27.374650211806	0
112.122373243888	20.2948141068337	PINE	Adult	22.9183118052329	0
105.983750501699	24.5217708584387	PINE	Adult	24.5098612361519	0
105.606745813515	26.8652596606407	PINE	Adult	28.966199642725	0
102.507515840138	29.2574602100067	PINE	Adult	35.014087480217	0
101.310820678169	32.6170785007998	PINE	Adult	29.6028194150925	0
98.6005405065807	33.3332194151008	PINE	Adult	45.5183137242821	0
96.5765782884846	25.5802958751447	PINE	Adult	32.7859182769304	0
93.7565543226301	27.9675053019891	PINE	Adult	26.7380304394384	0
93.9022535049953	24.4041467350908	PINE	Adult	20.3718327157626	0
91.8082317523949	24.441621802689	PINE	Adult	32.4676083907466	0
94.4067842072254	25.2853054557927	QURO	Adult	9.54929658551372	0
89.7341180630392	25.5914761872264	BEPE	Adult	9.54929658551372	0
86.8602234986611	28.8698414267274	BEPE	Adult	11.4591559026165	0
84.2335622033497	34.257979489339	QURO	Adult	6.36619772367581	0
86.8400745610852	35.5466106414096	PINE	Adult	20.3718327157626	0
87.7815680896383	29.6322661596932	BEPE	Adult	9.54929658551372	0
84.0841243690957	29.8097150021349	PINE	Adult	28.6478897565412	0
82.9394405680287	28.2723739414359	PINE	Snag	28.0112699841736	0
83.7432027241011	26.36633900163	PINE	Adult	32.7859182769304	0
79.4176651039816	22.6604610460927	PINE	Adult	30.5577490736439	0
75.8996400998367	25.0601739654085	PINE	Adult	37.2422566835035	0
75.1182290959914	12.611530944705	PINE	Adult	25.1464810085195	0
72.5794020710964	15.1049923020182	PINE	Adult	44.5633840657307	0
72.1625881290311	15.2237268367317	PINE	Adult	29.6028194150925	0
69.9229871520947	14.929996256833	PINE	Adult	24.5098612361519	0
65.6052906814075	15.5636551945354	PINE	Adult	34.0591578216656	0
65.2342776567893	18.2408605936216	PINE	Adult	57.6140893992661	0
61.23173432162	16.9772322645294	PINE	Adult	39.7887357729738	0
55.7773119467383	16.5185149109457	PINE	Adult	39.7887357729738	0
53.844700670641	21.6716963755316	PINE	Adult	52.5211312203255	0
85.9376072430314	4.62873610819224	PINE	Adult	23.2366216914167	0
86.7911460787072	5.50364778604126	PINE	Adult	30.2394391874601	0
117.22039614978	4.73658974719001	PINE	Adult	28.6478897565412	0
117.706868425696	8.51118375599617	PINE	Adult	32.7859182769304	0
115.554980655616	9.21732497261837	PINE	Adult	36.2873270249521	0
116.310849604852	8.53616049094126	PINE	Adult	31.8309886183791	0
116.317107213086	1.0807266937336	SOAU	Adult	9.54929658551372	0
107.103369631695	1.24558265763335	PINE	Adult	35.6507072525846	0
103.621279531115	1.75298385042697	PINE	Snag	33.7408479354818	0
107.573926405501	4.13027294282801	PINE	Adult	16.5521140815571	0
107.394379544421	5.80258759419667	SOAU	Adult	5.09295817894065	0
109.145375139386	6.10507723141927	SOAU	Adult	5.41126806512444	0
109.984977190856	6.20132781844586	SOAU	Adult	5.72957795130823	0
106.831854714859	9.48467739042826	PINE	Adult	45.2000038380983	0
106.706321879297	6.37126657064073	PINE	Adult	35.3323973664008	0
104.2692593256	6.74869492591824	PINE	Adult	23.5549315776005	0
104.769808897057	7.40737896610517	SOAU	Adult	5.09295817894065	0
109.490123058771	13.6655042466009	PINE	Adult	20.3718327157626	0
108.249630543665	14.5778881266015	PINE	Adult	29.9211293012763	0
107.611470768847	14.032939531724	SOAU	Adult	6.04788783749202	0
107.138788064731	14.9315851175343	SOAU	Adult	4.77464829275686	0
104.189237850835	13.9829021621263	SOAU	Adult	3.5014087480217	0
103.505162673369	14.774057279923	PINE	Adult	42.3352148624442	0
97.330580025271	20.8933169266093	PINE	Adult	33.1042281631142	0
95.2605719436906	18.3710709577426	PINE	Adult	37.2422566835035	0
86.1447787097204	12.3028981011012	PINE	Adult	35.6507072525846	0
38.1598655622292	3.59241199673852	PINE	Adult	26.1014106670708	0
33.3794520287411	5.68093946122099	PINE	Adult	45.2000038380983	0
26.7902690048868	4.24111241893843	PINE	Adult	21.326762374314	0
9.91804170175601	25.1289068949991	PINE	Adult	35.014087480217	0
11.188402333275	25.885066329618	PINE	Adult	34.6957775940332	0
30.960088352891	18.7432655290468	PINE	Snag	24.1915513499681	0
62.6213693291647	32.1968226177269	PINE	Adult	31.1943688460115	0
101.070094915129	15.2627250422374	PINE	Adult	47.7464829275686	0
101.772348812177	7.68356273893733	PINE	Adult	39.47042588679	0
82.3358288212112	6.25102883932414	PINE	Snag	21.0084524881302	0
83.807740730459	2.66393321799114	PINE	Snag	26.1014106670708	0
117.009147052391	0.734524729603436	PINE	Adult	5.72957795130823	0
